Lap,Time,Pace,GAP,HR,Distance_km,file,Activity,KM,Elev,Cadence
96.0,7.133333333333334,7.133333333333334,7.166666666666667,100,1.0,../data/run-efforts-table/26.html,26,,,
97.0,7.233333333333333,7.233333333333333,7.0,99,1.0,../data/run-efforts-table/26.html,26,,,
98.0,7.0,7.0,7.083333333333333,98,1.0,../data/run-efforts-table/26.html,26,,,
99.0,7.2,7.2,7.15,100,1.0,../data/run-efforts-table/26.html,26,,,
100.0,12.0,12.0,7.966666666666667,94,1.0,../data/run-efforts-table/26.html,26,,,
101.0,7.583333333333333,7.583333333333333,7.3,115,1.0,../data/run-efforts-table/26.html,26,,,
102.0,7.65,7.65,7.316666666666666,101,1.0,../data/run-efforts-table/26.html,26,,,
103.0,7.416666666666667,7.416666666666667,7.066666666666666,99,1.0,../data/run-efforts-table/26.html,26,,,
104.0,7.166666666666667,7.166666666666667,7.1,103,1.0,../data/run-efforts-table/26.html,26,,,
105.0,7.033333333333333,7.033333333333333,7.083333333333333,107,1.0,../data/run-efforts-table/26.html,26,,,
106.0,7.233333333333333,7.233333333333333,7.1,100,1.0,../data/run-efforts-table/26.html,26,,,
107.0,7.75,7.75,7.566666666666666,100,1.0,../data/run-efforts-table/26.html,26,,,
108.0,7.633333333333333,7.633333333333333,7.35,101,1.0,../data/run-efforts-table/26.html,26,,,
109.0,7.383333333333334,7.383333333333334,7.316666666666666,99,1.0,../data/run-efforts-table/26.html,26,,,
110.0,11.833333333333334,11.833333333333334,11.0,93,1.0,../data/run-efforts-table/26.html,26,,,
111.0,1.3,14.066666666666666,11.35,80,0.09,../data/run-efforts-table/26.html,26,,,
1.0,8.1,8.1,7.283333333333333,117,1.0,../data/run-efforts-table/27.html,27,,,
2.0,7.483333333333333,7.483333333333333,7.383333333333334,102,1.0,../data/run-efforts-table/27.html,27,,,
3.0,8.183333333333334,8.183333333333334,8.25,94,1.0,../data/run-efforts-table/27.html,27,,,
4.0,8.233333333333333,8.233333333333333,7.983333333333333,95,1.0,../data/run-efforts-table/27.html,27,,,
5.0,7.316666666666666,7.316666666666666,7.2,96,1.0,../data/run-efforts-table/27.html,27,,,
6.0,7.383333333333334,7.383333333333334,7.066666666666666,107,1.0,../data/run-efforts-table/27.html,27,,,
7.0,7.1,7.1,6.95,101,1.0,../data/run-efforts-table/27.html,27,,,
8.0,7.25,7.25,7.216666666666667,107,1.0,../data/run-efforts-table/27.html,27,,,
9.0,10.366666666666667,10.366666666666667,7.5,111,1.0,../data/run-efforts-table/27.html,27,,,
10.0,7.083333333333333,7.083333333333333,7.016666666666667,100,1.0,../data/run-efforts-table/27.html,27,,,
11.0,7.066666666666666,7.066666666666666,6.916666666666667,127,1.0,../data/run-efforts-table/27.html,27,,,
12.0,13.533333333333333,13.533333333333333,9.066666666666666,96,1.0,../data/run-efforts-table/27.html,27,,,
13.0,7.316666666666666,7.316666666666666,7.266666666666667,104,1.0,../data/run-efforts-table/27.html,27,,,
14.0,7.683333333333334,7.683333333333334,6.966666666666667,99,1.0,../data/run-efforts-table/27.html,27,,,
15.0,7.316666666666666,7.316666666666666,7.266666666666667,105,1.0,../data/run-efforts-table/27.html,27,,,
16.0,11.166666666666666,11.166666666666666,7.4,97,1.0,../data/run-efforts-table/27.html,27,,,
17.0,7.033333333333333,7.033333333333333,7.016666666666667,96,1.0,../data/run-efforts-table/27.html,27,,,
18.0,6.916666666666667,6.916666666666667,6.933333333333334,115,1.0,../data/run-efforts-table/27.html,27,,,
19.0,6.883333333333333,6.883333333333333,6.9,115,1.0,../data/run-efforts-table/27.html,27,,,
20.0,6.75,6.75,6.816666666666666,114,1.0,../data/run-efforts-table/27.html,27,,,
21.0,7.35,7.35,7.15,124,1.0,../data/run-efforts-table/27.html,27,,,
22.0,6.883333333333333,6.883333333333333,6.65,95,1.0,../data/run-efforts-table/27.html,27,,,
23.0,9.416666666666666,9.416666666666666,8.566666666666666,88,1.0,../data/run-efforts-table/27.html,27,,,
24.0,6.9,6.9,6.816666666666666,136,1.0,../data/run-efforts-table/27.html,27,,,
25.0,6.8,6.8,6.783333333333333,123,1.0,../data/run-efforts-table/27.html,27,,,
26.0,6.8,6.8,6.683333333333334,107,1.0,../data/run-efforts-table/27.html,27,,,
27.0,6.75,6.75,6.7,101,1.0,../data/run-efforts-table/27.html,27,,,
28.0,6.75,6.75,6.666666666666667,95,1.0,../data/run-efforts-table/27.html,27,,,
29.0,6.6,6.6,6.55,94,1.0,../data/run-efforts-table/27.html,27,,,
30.0,6.9,6.9,6.55,95,1.0,../data/run-efforts-table/27.html,27,,,
31.0,6.516666666666667,6.516666666666667,6.433333333333334,98,1.0,../data/run-efforts-table/27.html,27,,,
32.0,6.516666666666667,6.516666666666667,6.45,95,1.0,../data/run-efforts-table/27.html,27,,,
33.0,6.35,6.35,6.333333333333333,96,1.0,../data/run-efforts-table/27.html,27,,,
34.0,6.283333333333333,6.283333333333333,6.266666666666667,97,1.0,../data/run-efforts-table/27.html,27,,,
35.0,8.483333333333333,8.483333333333333,8.4,100,1.0,../data/run-efforts-table/27.html,27,,,
36.0,6.95,6.95,6.5,143,1.0,../data/run-efforts-table/27.html,27,,,
37.0,6.7,6.7,6.666666666666667,133,1.0,../data/run-efforts-table/27.html,27,,,
38.0,6.716666666666667,6.716666666666667,6.65,102,1.0,../data/run-efforts-table/27.html,27,,,
39.0,6.816666666666666,6.816666666666666,6.683333333333334,97,1.0,../data/run-efforts-table/27.html,27,,,
40.0,6.816666666666666,6.816666666666666,6.783333333333333,97,1.0,../data/run-efforts-table/27.html,27,,,
41.0,6.716666666666667,6.716666666666667,6.65,98,1.0,../data/run-efforts-table/27.html,27,,,
42.0,9.233333333333333,9.233333333333333,6.883333333333333,97,1.0,../data/run-efforts-table/27.html,27,,,
43.0,6.7,6.7,6.616666666666667,98,1.0,../data/run-efforts-table/27.html,27,,,
44.0,6.8,6.8,6.7,98,1.0,../data/run-efforts-table/27.html,27,,,
45.0,6.6,6.6,6.583333333333333,100,1.0,../data/run-efforts-table/27.html,27,,,
46.0,13.25,13.25,7.233333333333333,106,1.0,../data/run-efforts-table/27.html,27,,,
47.0,6.9,6.9,6.816666666666666,106,1.0,../data/run-efforts-table/27.html,27,,,
48.0,6.75,6.75,6.716666666666667,99,1.0,../data/run-efforts-table/27.html,27,,,
49.0,6.866666666666667,6.866666666666667,6.733333333333333,100,1.0,../data/run-efforts-table/27.html,27,,,
50.0,6.766666666666667,6.766666666666667,6.383333333333334,101,1.0,../data/run-efforts-table/27.html,27,,,
51.0,6.433333333333334,6.433333333333334,6.316666666666666,101,1.0,../data/run-efforts-table/27.html,27,,,
52.0,6.516666666666667,6.516666666666667,6.316666666666666,103,1.0,../data/run-efforts-table/27.html,27,,,
53.0,6.55,6.55,6.366666666666666,102,1.0,../data/run-efforts-table/27.html,27,,,
54.0,6.35,6.35,6.183333333333334,105,1.0,../data/run-efforts-table/27.html,27,,,
55.0,6.066666666666666,6.066666666666666,6.05,105,1.0,../data/run-efforts-table/27.html,27,,,
56.0,6.333333333333333,6.333333333333333,6.4,102,1.0,../data/run-efforts-table/27.html,27,,,
57.0,22.7,22.7,7.9,96,1.0,../data/run-efforts-table/27.html,27,,,
58.0,7.466666666666667,7.466666666666667,7.3,102,1.0,../data/run-efforts-table/27.html,27,,,
59.0,7.483333333333333,7.483333333333333,7.45,101,1.0,../data/run-efforts-table/27.html,27,,,
60.0,7.466666666666667,7.466666666666667,7.483333333333333,100,1.0,../data/run-efforts-table/27.html,27,,,
61.0,7.6,7.6,7.5,100,1.0,../data/run-efforts-table/27.html,27,,,
62.0,8.183333333333334,8.183333333333334,7.566666666666666,100,1.0,../data/run-efforts-table/27.html,27,,,
63.0,7.233333333333333,7.233333333333333,7.25,99,1.0,../data/run-efforts-table/27.html,27,,,
64.0,7.333333333333333,7.333333333333333,7.25,99,1.0,../data/run-efforts-table/27.html,27,,,
65.0,7.516666666666667,7.516666666666667,7.266666666666667,99,1.0,../data/run-efforts-table/27.html,27,,,
66.0,7.45,7.45,7.133333333333334,99,1.0,../data/run-efforts-table/27.html,27,,,
67.0,21.3,21.3,7.2,97,1.0,../data/run-efforts-table/27.html,27,,,
68.0,6.816666666666666,6.816666666666666,6.716666666666667,127,1.0,../data/run-efforts-table/27.html,27,,,
69.0,6.883333333333333,6.883333333333333,6.816666666666666,102,1.0,../data/run-efforts-table/27.html,27,,,
70.0,6.816666666666666,6.816666666666666,6.8,103,1.0,../data/run-efforts-table/27.html,27,,,
71.0,7.183333333333334,7.183333333333334,6.816666666666666,102,1.0,../data/run-efforts-table/27.html,27,,,
72.0,6.8,6.8,6.716666666666667,103,1.0,../data/run-efforts-table/27.html,27,,,
73.0,7.433333333333334,7.433333333333334,7.433333333333334,101,1.0,../data/run-efforts-table/27.html,27,,,
74.0,6.7,6.7,6.666666666666667,102,1.0,../data/run-efforts-table/27.html,27,,,
75.0,6.75,6.75,6.716666666666667,104,1.0,../data/run-efforts-table/27.html,27,,,
76.0,6.783333333333333,6.783333333333333,6.8,102,1.0,../data/run-efforts-table/27.html,27,,,
77.0,6.983333333333333,6.983333333333333,6.733333333333333,103,1.0,../data/run-efforts-table/27.html,27,,,
78.0,6.883333333333333,6.883333333333333,6.616666666666667,102,1.0,../data/run-efforts-table/27.html,27,,,
79.0,14.583333333333334,14.583333333333334,6.833333333333333,114,1.0,../data/run-efforts-table/27.html,27,,,
80.0,7.016666666666667,7.016666666666667,7.0,105,1.0,../data/run-efforts-table/27.html,27,,,
81.0,7.266666666666667,7.266666666666667,7.216666666666667,106,1.0,../data/run-efforts-table/27.html,27,,,
82.0,7.233333333333333,7.233333333333333,7.1,106,1.0,../data/run-efforts-table/27.html,27,,,
83.0,7.05,7.05,6.966666666666667,106,1.0,../data/run-efforts-table/27.html,27,,,
84.0,7.6,7.6,7.15,105,1.0,../data/run-efforts-table/27.html,27,,,
85.0,7.166666666666667,7.166666666666667,7.066666666666666,105,1.0,../data/run-efforts-table/27.html,27,,,
86.0,7.333333333333333,7.333333333333333,7.0,104,1.0,../data/run-efforts-table/27.html,27,,,
87.0,7.233333333333333,7.233333333333333,7.133333333333334,104,1.0,../data/run-efforts-table/27.html,27,,,
88.0,7.216666666666667,7.216666666666667,7.083333333333333,105,1.0,../data/run-efforts-table/27.html,27,,,
89.0,7.333333333333333,7.333333333333333,7.233333333333333,103,1.0,../data/run-efforts-table/27.html,27,,,
90.0,22.75,22.75,7.316666666666666,115,1.0,../data/run-efforts-table/27.html,27,,,
91.0,7.55,7.55,7.35,106,1.0,../data/run-efforts-table/27.html,27,,,
92.0,6.883333333333333,6.883333333333333,6.766666666666667,106,1.0,../data/run-efforts-table/27.html,27,,,
93.0,6.833333333333333,6.833333333333333,6.8,108,1.0,../data/run-efforts-table/27.html,27,,,
94.0,7.15,7.15,6.816666666666666,109,1.0,../data/run-efforts-table/27.html,27,,,
95.0,7.083333333333333,7.083333333333333,6.6,108,1.0,../data/run-efforts-table/27.html,27,,,
96.0,6.833333333333333,6.833333333333333,6.55,108,1.0,../data/run-efforts-table/27.html,27,,,
97.0,6.833333333333333,6.833333333333333,6.75,108,1.0,../data/run-efforts-table/27.html,27,,,
98.0,6.683333333333334,6.683333333333334,6.633333333333333,108,1.0,../data/run-efforts-table/27.html,27,,,
99.0,6.7,6.7,6.65,108,1.0,../data/run-efforts-table/27.html,27,,,
100.0,7.283333333333333,7.283333333333333,7.0,108,1.0,../data/run-efforts-table/27.html,27,,,
101.0,6.816666666666666,6.816666666666666,6.7,106,1.0,../data/run-efforts-table/27.html,27,,,
102.0,18.9,18.9,7.683333333333334,114,1.0,../data/run-efforts-table/27.html,27,,,
103.0,7.183333333333334,7.183333333333334,7.0,106,1.0,../data/run-efforts-table/27.html,27,,,
104.0,7.166666666666667,7.166666666666667,7.1,103,1.0,../data/run-efforts-table/27.html,27,,,
105.0,7.166666666666667,7.166666666666667,7.133333333333334,103,1.0,../data/run-efforts-table/27.html,27,,,
106.0,7.166666666666667,7.166666666666667,7.166666666666667,105,1.0,../data/run-efforts-table/27.html,27,,,
107.0,7.266666666666667,7.266666666666667,7.133333333333334,106,1.0,../data/run-efforts-table/27.html,27,,,
108.0,7.45,7.45,7.166666666666667,108,1.0,../data/run-efforts-table/27.html,27,,,
109.0,7.2,7.2,7.15,105,1.0,../data/run-efforts-table/27.html,27,,,
110.0,7.0,7.0,7.016666666666667,103,1.0,../data/run-efforts-table/27.html,27,,,
111.0,7.15,7.15,7.083333333333333,103,1.0,../data/run-efforts-table/27.html,27,,,
112.0,9.683333333333334,9.683333333333334,9.716666666666667,91,1.0,../data/run-efforts-table/27.html,27,,,
113.0,1.7166666666666668,20.816666666666666,11.733333333333333,83,0.08,../data/run-efforts-table/27.html,27,,,
1.0,7.516666666666667,7.516666666666667,7.4,113,1.0,../data/run-efforts-table/28.html,28,,,
2.0,7.2,7.2,7.1,98,1.0,../data/run-efforts-table/28.html,28,,,
3.0,7.166666666666667,7.166666666666667,6.966666666666667,99,1.0,../data/run-efforts-table/28.html,28,,,
4.0,7.35,7.35,7.333333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
5.0,7.166666666666667,7.166666666666667,7.233333333333333,110,1.0,../data/run-efforts-table/28.html,28,,,
6.0,7.65,7.65,7.4,123,1.0,../data/run-efforts-table/28.html,28,,,
7.0,7.183333333333334,7.183333333333334,7.183333333333334,112,1.0,../data/run-efforts-table/28.html,28,,,
8.0,7.116666666666666,7.116666666666666,7.05,101,1.0,../data/run-efforts-table/28.html,28,,,
9.0,9.3,9.3,9.266666666666667,104,1.0,../data/run-efforts-table/28.html,28,,,
10.0,7.116666666666666,7.116666666666666,7.116666666666666,101,1.0,../data/run-efforts-table/28.html,28,,,
11.0,7.216666666666667,7.216666666666667,7.216666666666667,94,1.0,../data/run-efforts-table/28.html,28,,,
12.0,9.6,9.6,9.216666666666667,91,1.0,../data/run-efforts-table/28.html,28,,,
13.0,8.483333333333333,8.483333333333333,8.333333333333334,104,1.0,../data/run-efforts-table/28.html,28,,,
14.0,7.083333333333333,7.083333333333333,7.033333333333333,96,1.0,../data/run-efforts-table/28.html,28,,,
15.0,6.933333333333334,6.933333333333334,6.883333333333333,99,1.0,../data/run-efforts-table/28.html,28,,,
16.0,7.1,7.1,7.133333333333334,111,1.0,../data/run-efforts-table/28.html,28,,,
17.0,6.866666666666667,6.866666666666667,6.85,97,1.0,../data/run-efforts-table/28.html,28,,,
18.0,6.9,6.9,6.883333333333333,98,1.0,../data/run-efforts-table/28.html,28,,,
19.0,6.816666666666666,6.816666666666666,6.816666666666666,97,1.0,../data/run-efforts-table/28.html,28,,,
20.0,6.716666666666667,6.716666666666667,6.666666666666667,96,1.0,../data/run-efforts-table/28.html,28,,,
21.0,6.633333333333333,6.633333333333333,6.5,99,1.0,../data/run-efforts-table/28.html,28,,,
22.0,6.75,6.75,6.766666666666667,105,1.0,../data/run-efforts-table/28.html,28,,,
23.0,9.116666666666667,9.116666666666667,9.016666666666667,97,1.0,../data/run-efforts-table/28.html,28,,,
24.0,7.183333333333334,7.183333333333334,7.183333333333334,96,1.0,../data/run-efforts-table/28.html,28,,,
25.0,8.15,8.15,8.083333333333334,109,1.0,../data/run-efforts-table/28.html,28,,,
26.0,6.65,6.65,6.616666666666667,104,1.0,../data/run-efforts-table/28.html,28,,,
27.0,6.733333333333333,6.733333333333333,6.65,104,1.0,../data/run-efforts-table/28.html,28,,,
28.0,6.8,6.8,6.733333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
29.0,7.033333333333333,7.033333333333333,7.016666666666667,103,1.0,../data/run-efforts-table/28.html,28,,,
30.0,6.716666666666667,6.716666666666667,6.666666666666667,102,1.0,../data/run-efforts-table/28.html,28,,,
31.0,6.683333333333334,6.683333333333334,6.65,101,1.0,../data/run-efforts-table/28.html,28,,,
32.0,6.75,6.75,6.716666666666667,102,1.0,../data/run-efforts-table/28.html,28,,,
33.0,6.55,6.55,6.466666666666667,104,1.0,../data/run-efforts-table/28.html,28,,,
34.0,7.883333333333333,7.883333333333333,7.816666666666666,99,1.0,../data/run-efforts-table/28.html,28,,,
35.0,7.083333333333333,7.083333333333333,7.016666666666667,101,1.0,../data/run-efforts-table/28.html,28,,,
36.0,6.566666666666666,6.566666666666666,6.55,104,1.0,../data/run-efforts-table/28.html,28,,,
37.0,6.55,6.55,6.483333333333333,101,1.0,../data/run-efforts-table/28.html,28,,,
38.0,6.533333333333333,6.533333333333333,6.516666666666667,102,1.0,../data/run-efforts-table/28.html,28,,,
39.0,6.7,6.7,6.633333333333333,103,1.0,../data/run-efforts-table/28.html,28,,,
40.0,6.5,6.5,6.5,103,1.0,../data/run-efforts-table/28.html,28,,,
41.0,6.45,6.45,6.4,104,1.0,../data/run-efforts-table/28.html,28,,,
42.0,6.3,6.3,6.266666666666667,106,1.0,../data/run-efforts-table/28.html,28,,,
43.0,6.233333333333333,6.233333333333333,6.216666666666667,106,1.0,../data/run-efforts-table/28.html,28,,,
44.0,6.25,6.25,6.166666666666667,106,1.0,../data/run-efforts-table/28.html,28,,,
45.0,9.65,9.65,9.35,104,1.0,../data/run-efforts-table/28.html,28,,,
46.0,6.416666666666667,6.416666666666667,6.3,106,1.0,../data/run-efforts-table/28.html,28,,,
47.0,6.166666666666667,6.166666666666667,6.133333333333334,106,1.0,../data/run-efforts-table/28.html,28,,,
48.0,6.266666666666667,6.266666666666667,6.2,107,1.0,../data/run-efforts-table/28.html,28,,,
49.0,6.5,6.5,6.266666666666667,108,1.0,../data/run-efforts-table/28.html,28,,,
50.0,6.316666666666666,6.316666666666666,6.3,105,1.0,../data/run-efforts-table/28.html,28,,,
51.0,6.433333333333334,6.433333333333334,6.3,105,1.0,../data/run-efforts-table/28.html,28,,,
52.0,6.433333333333334,6.433333333333334,6.466666666666667,105,1.0,../data/run-efforts-table/28.html,28,,,
53.0,6.566666666666666,6.566666666666666,6.466666666666667,107,1.0,../data/run-efforts-table/28.html,28,,,
54.0,6.366666666666666,6.366666666666666,6.283333333333333,107,1.0,../data/run-efforts-table/28.html,28,,,
55.0,6.283333333333333,6.283333333333333,6.233333333333333,107,1.0,../data/run-efforts-table/28.html,28,,,
56.0,6.2,6.2,6.116666666666666,108,1.0,../data/run-efforts-table/28.html,28,,,
57.0,21.983333333333334,21.983333333333334,21.75,111,1.0,../data/run-efforts-table/28.html,28,,,
58.0,7.65,7.65,7.566666666666666,102,1.0,../data/run-efforts-table/28.html,28,,,
59.0,7.25,7.25,7.133333333333334,103,1.0,../data/run-efforts-table/28.html,28,,,
60.0,7.3,7.3,7.183333333333334,103,1.0,../data/run-efforts-table/28.html,28,,,
61.0,7.2,7.2,7.1,104,1.0,../data/run-efforts-table/28.html,28,,,
62.0,7.266666666666667,7.266666666666667,7.1,104,1.0,../data/run-efforts-table/28.html,28,,,
63.0,7.566666666666666,7.566666666666666,7.5,104,1.0,../data/run-efforts-table/28.html,28,,,
64.0,7.416666666666667,7.416666666666667,7.333333333333333,103,1.0,../data/run-efforts-table/28.html,28,,,
65.0,7.166666666666667,7.166666666666667,7.1,102,1.0,../data/run-efforts-table/28.html,28,,,
66.0,7.05,7.05,6.983333333333333,103,1.0,../data/run-efforts-table/28.html,28,,,
67.0,6.933333333333334,6.933333333333334,6.883333333333333,102,1.0,../data/run-efforts-table/28.html,28,,,
68.0,27.016666666666666,27.016666666666666,26.566666666666666,97,1.0,../data/run-efforts-table/28.html,28,,,
69.0,7.1,7.1,7.016666666666667,104,1.0,../data/run-efforts-table/28.html,28,,,
70.0,6.966666666666667,6.966666666666667,6.933333333333334,106,1.0,../data/run-efforts-table/28.html,28,,,
71.0,7.016666666666667,7.016666666666667,6.95,107,1.0,../data/run-efforts-table/28.html,28,,,
72.0,6.95,6.95,6.95,106,1.0,../data/run-efforts-table/28.html,28,,,
73.0,6.75,6.75,6.7,108,1.0,../data/run-efforts-table/28.html,28,,,
74.0,6.8,6.8,6.716666666666667,107,1.0,../data/run-efforts-table/28.html,28,,,
75.0,6.833333333333333,6.833333333333333,6.716666666666667,106,1.0,../data/run-efforts-table/28.html,28,,,
76.0,6.883333333333333,6.883333333333333,6.85,106,1.0,../data/run-efforts-table/28.html,28,,,
77.0,6.633333333333333,6.633333333333333,6.616666666666667,108,1.0,../data/run-efforts-table/28.html,28,,,
78.0,6.65,6.65,6.583333333333333,108,1.0,../data/run-efforts-table/28.html,28,,,
79.0,9.3,9.3,9.233333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
80.0,6.916666666666667,6.916666666666667,6.833333333333333,103,1.0,../data/run-efforts-table/28.html,28,,,
81.0,7.333333333333333,7.333333333333333,7.366666666666666,103,1.0,../data/run-efforts-table/28.html,28,,,
82.0,6.866666666666667,6.866666666666667,6.85,104,1.0,../data/run-efforts-table/28.html,28,,,
83.0,6.8,6.8,6.783333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
84.0,6.866666666666667,6.866666666666667,6.833333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
85.0,6.916666666666667,6.916666666666667,6.85,104,1.0,../data/run-efforts-table/28.html,28,,,
86.0,7.1,7.1,7.05,104,1.0,../data/run-efforts-table/28.html,28,,,
87.0,7.05,7.05,6.966666666666667,104,1.0,../data/run-efforts-table/28.html,28,,,
88.0,7.216666666666667,7.216666666666667,7.233333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
89.0,7.0,7.0,6.883333333333333,103,1.0,../data/run-efforts-table/28.html,28,,,
90.0,16.6,16.6,16.45,100,1.0,../data/run-efforts-table/28.html,28,,,
91.0,7.233333333333333,7.233333333333333,7.216666666666667,102,1.0,../data/run-efforts-table/28.html,28,,,
92.0,7.5,7.5,7.5,103,1.0,../data/run-efforts-table/28.html,28,,,
93.0,7.533333333333333,7.533333333333333,7.5,103,1.0,../data/run-efforts-table/28.html,28,,,
94.0,7.766666666666667,7.766666666666667,7.7,102,1.0,../data/run-efforts-table/28.html,28,,,
95.0,7.45,7.45,7.333333333333333,103,1.0,../data/run-efforts-table/28.html,28,,,
96.0,7.566666666666666,7.566666666666666,7.45,102,1.0,../data/run-efforts-table/28.html,28,,,
97.0,7.716666666666667,7.716666666666667,7.666666666666667,102,1.0,../data/run-efforts-table/28.html,28,,,
98.0,7.366666666666666,7.366666666666666,7.3,103,1.0,../data/run-efforts-table/28.html,28,,,
99.0,7.65,7.65,7.65,103,1.0,../data/run-efforts-table/28.html,28,,,
100.0,7.2,7.2,7.15,102,1.0,../data/run-efforts-table/28.html,28,,,
101.0,7.6,7.6,7.533333333333333,100,1.0,../data/run-efforts-table/28.html,28,,,
102.0,7.366666666666666,7.366666666666666,7.35,100,1.0,../data/run-efforts-table/28.html,28,,,
103.0,13.066666666666666,13.066666666666666,13.05,108,1.0,../data/run-efforts-table/28.html,28,,,
104.0,7.183333333333334,7.183333333333334,7.133333333333334,102,1.0,../data/run-efforts-table/28.html,28,,,
105.0,7.366666666666666,7.366666666666666,7.35,104,1.0,../data/run-efforts-table/28.html,28,,,
106.0,6.916666666666667,6.916666666666667,6.883333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
107.0,6.95,6.95,6.866666666666667,104,1.0,../data/run-efforts-table/28.html,28,,,
108.0,6.883333333333333,6.883333333333333,6.833333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
109.0,9.416666666666666,9.416666666666666,9.283333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
110.0,7.016666666666667,7.016666666666667,6.916666666666667,109,1.0,../data/run-efforts-table/28.html,28,,,
111.0,6.983333333333333,6.983333333333333,6.883333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
112.0,7.083333333333333,7.083333333333333,7.083333333333333,104,1.0,../data/run-efforts-table/28.html,28,,,
113.0,7.116666666666666,7.116666666666666,7.066666666666666,103,1.0,../data/run-efforts-table/28.html,28,,,
114.0,7.266666666666667,7.266666666666667,7.15,103,1.0,../data/run-efforts-table/28.html,28,,,
115.0,10.866666666666667,10.866666666666667,10.833333333333334,88,1.0,../data/run-efforts-table/28.html,28,,,
116.0,1.5333333333333332,11.1,11.116666666666667,83,0.13,../data/run-efforts-table/28.html,28,,,
1.0,7.983333333333333,7.983333333333333,7.583333333333333,94,1.0,../data/run-efforts-table/29.html,29,,,
2.0,7.75,7.75,7.716666666666667,98,1.0,../data/run-efforts-table/29.html,29,,,
3.0,7.35,7.35,7.25,106,1.0,../data/run-efforts-table/29.html,29,,,
4.0,7.516666666666667,7.516666666666667,7.483333333333333,97,1.0,../data/run-efforts-table/29.html,29,,,
5.0,7.55,7.55,7.5,97,1.0,../data/run-efforts-table/29.html,29,,,
6.0,7.966666666666667,7.966666666666667,7.95,96,1.0,../data/run-efforts-table/29.html,29,,,
7.0,7.566666666666666,7.566666666666666,7.566666666666666,95,1.0,../data/run-efforts-table/29.html,29,,,
8.0,7.566666666666666,7.566666666666666,7.533333333333333,94,1.0,../data/run-efforts-table/29.html,29,,,
9.0,7.933333333333334,7.933333333333334,7.916666666666667,94,1.0,../data/run-efforts-table/29.html,29,,,
10.0,7.25,7.25,7.183333333333334,125,1.0,../data/run-efforts-table/29.html,29,,,
11.0,16.05,16.05,15.55,93,1.0,../data/run-efforts-table/29.html,29,,,
12.0,7.3,7.3,7.133333333333334,93,1.0,../data/run-efforts-table/29.html,29,,,
13.0,7.333333333333333,7.333333333333333,7.333333333333333,94,1.0,../data/run-efforts-table/29.html,29,,,
14.0,8.1,8.1,8.083333333333334,102,1.0,../data/run-efforts-table/29.html,29,,,
15.0,7.666666666666667,7.666666666666667,7.6,93,1.0,../data/run-efforts-table/29.html,29,,,
16.0,8.733333333333333,8.733333333333333,8.65,93,1.0,../data/run-efforts-table/29.html,29,,,
17.0,7.066666666666666,7.066666666666666,6.866666666666667,95,1.0,../data/run-efforts-table/29.html,29,,,
18.0,6.9,6.9,6.866666666666667,96,1.0,../data/run-efforts-table/29.html,29,,,
19.0,9.25,9.25,9.116666666666667,94,1.0,../data/run-efforts-table/29.html,29,,,
20.0,6.8,6.8,6.783333333333333,96,1.0,../data/run-efforts-table/29.html,29,,,
21.0,6.65,6.65,6.533333333333333,99,1.0,../data/run-efforts-table/29.html,29,,,
22.0,12.116666666666667,12.116666666666667,11.966666666666667,94,1.0,../data/run-efforts-table/29.html,29,,,
23.0,7.05,7.05,7.066666666666666,120,1.0,../data/run-efforts-table/29.html,29,,,
24.0,7.083333333333333,7.083333333333333,7.016666666666667,113,1.0,../data/run-efforts-table/29.html,29,,,
25.0,7.016666666666667,7.016666666666667,7.016666666666667,114,1.0,../data/run-efforts-table/29.html,29,,,
26.0,7.133333333333334,7.133333333333334,7.116666666666666,113,1.0,../data/run-efforts-table/29.html,29,,,
27.0,7.15,7.15,7.083333333333333,113,1.0,../data/run-efforts-table/29.html,29,,,
28.0,9.15,9.15,9.133333333333333,110,1.0,../data/run-efforts-table/29.html,29,,,
29.0,8.183333333333334,8.183333333333334,8.116666666666667,128,1.0,../data/run-efforts-table/29.html,29,,,
30.0,6.9,6.9,6.866666666666667,132,1.0,../data/run-efforts-table/29.html,29,,,
31.0,7.066666666666666,7.066666666666666,6.983333333333333,117,1.0,../data/run-efforts-table/29.html,29,,,
32.0,7.116666666666666,7.116666666666666,7.033333333333333,95,1.0,../data/run-efforts-table/29.html,29,,,
33.0,7.3,7.3,7.233333333333333,100,1.0,../data/run-efforts-table/29.html,29,,,
34.0,9.933333333333334,9.933333333333334,9.733333333333333,89,1.0,../data/run-efforts-table/29.html,29,,,
35.0,7.166666666666667,7.166666666666667,7.166666666666667,94,1.0,../data/run-efforts-table/29.html,29,,,
36.0,10.3,10.3,9.833333333333334,97,1.0,../data/run-efforts-table/29.html,29,,,
